lang	byte_coef_nllb	char_coef_nllb	bytes_per_char_nllb	char_entropy_nllb	char_entropy_flores_20lines	char_entropy_flores_200lines	char_entropy_flores_2000lines	char_coef_flores_20lines	byte_coef_flores_20lines	bytes_per_char_flores_20lines	char_coef_flores_200lines	byte_coef_flores_200lines	bytes_per_char_flores_200lines	char_coef_flores_2000lines	byte_coef_flores_2000lines	bytes_per_char_flores_2000lines	iso	script_name	bytes_per_char_bible_whole	char_entropy_bible_whole	char_coef_bible_whole	byte_coef_bible_whole	bytes_per_char_bible_one	char_entropy_bible_one	char_coef_bible_one	byte_coef_bible_one	writing_type	bytes_per_char_udhr	char_entropy_udhr	family	n_phonemes	char_coef_udhr	byte_coef_udhr	char_entropy	bytes_per_char	char_coef	byte_coef	source
kqc_latn																	kqc	latn	1.015755939594363	4.113937506145602	1.066427589	1.081860986	1.0152915414022194	4.102827296471346	1.083161805	1.098391462	alphabet							4.113937506145602	1.015755939594363	1.066427589	1.081860986	bible
kqe_latn																	kqe	latn	1.0123107337017567	3.916257874	1.375281778	1.39045279	1.0124602013596076	3.915211413584915	1.401561445	1.417304434	alphabet							3.916257874	1.0123107337017567	1.375281778	1.39045279	bible
kqf_latn																	kqf	latn	1.0463054724295235	4.139615096302108	1.175426873	1.228301067	1.045711855848194	4.145897761	1.210143762	1.263927146	alphabet							4.139615096302108	1.0463054724295235	1.175426873	1.228301067	bible
kqn_latn																	kqn	latn									alphabet	1.0	2.9973312853183445			0.683324028	0.683324028					
kqp_latn																	kqp	latn	1.1415606962952451	4.468955634571844	1.096725765	1.250396562	1.1421872335588017	4.451297874334422	1.131637346	1.290974358	alphabet							4.468955634571844	1.1415606962952451	1.096725765	1.250396562	bible
kri_latn																	kri	latn									alphabet	1.1132626252797508	2.996988394471505		33.5	0.956355853	1.064675228					
krj_latn																	krj	latn	1.0121317276803354	4.016997533323559	1.332190582	1.346648077	1.0123350458649287	4.015967822385181	1.334954813	1.349782771	alphabet							4.016997533323559	1.0121317276803354	1.332190582	1.346648077	bible
ksc_latn																	ksc	latn	1.0277211561188766	4.290547247549082	1.13283687	1.162768851	1.0262065907878604	4.286019940805351	1.160655131	1.189627619	alphabet							4.290547247549082	1.0277211561188766	1.13283687	1.162768851	bible
ksd_latn																	ksd	latn	1.000901878692895	3.836726065300685	1.035316976	1.034940916	1.001015821	3.820469068567839	1.060632618	1.060422573	alphabet			Austronesian				3.836726065300685	1.000901878692895	1.035316976	1.034940916	bible
ksr_latn																	ksr	latn	1.088130450564485	4.223889172	1.475335102	1.603327924	1.0875548049927817	4.224325721516263	1.509270575	1.639424042	alphabet							4.223889172	1.088130450564485	1.475335102	1.603327924	bible
ktj_latn																	ktj	latn	1.3314978596616946	4.455871159875915	1.57767698	2.098018331	1.3298211863361695	4.448005889089386	1.629989065	2.164965508	alphabet							4.455871159875915	1.3314978596616946	1.57767698	2.098018331	bible
kto_latn																	kto	latn	1.0119774538362445	4.013058515463361	1.462082081	1.477723938	1.0116424557310997	4.013208687	1.516579294	1.532375545	alphabet				19.0			4.013058515463361	1.0119774538362445	1.462082081	1.477723938	bible
kud_latn																	kud	latn	1.013599605080106	4.105893895962259	1.274896615	1.290601358	1.0136263290111396	4.107076684347472	1.267455697	1.283168571	alphabet							4.105893895962259	1.013599605080106	1.274896615	1.290601358	bible
kue_latn																	kue	latn	1.0132997370727432	4.244972971849585	1.253395643	1.268460149	1.0130498283416476	4.253902209	1.271692986	1.286726147	alphabet			Trans-New Guinea				4.244972971849585	1.0132997370727432	1.253395643	1.268460149	bible
kup_latn																	kup	latn	1.043457986392004	4.223461730781462	1.536130557	1.600861695	1.044101789950399	4.231761850991864	1.565899077	1.632975434	alphabet			Trans-New Guinea	20.0			4.223461730781462	1.043457986392004	1.536130557	1.600861695	bible
kus_latn																	kus	latn	1.083585795509347	4.245928282	0.925379385	1.001460538	1.0836994401404452	4.259202881671568	0.920568938	0.996410302	alphabet				44.0			4.245928282	1.083585795509347	0.925379385	1.001460538	bible
kvg_latn																	kvg	latn	1.091298643821326	4.659744465579056	1.447877022	1.578069073	1.0914168391171977	4.659650469371035	1.484208664	1.617926006	alphabet			Anim				4.659744465579056	1.091298643821326	1.447877022	1.578069073	bible
kvn_latn																	kvn	latn	1.021076069146074	4.585859232710665	1.514007099	1.543962424	1.0200008346722869	4.569900242589282	1.541279388	1.570199883	alphabet			Chibchan	22.5			4.585859232710665	1.021076069146074	1.514007099	1.543962424	bible
kwd_latn																	kwd	latn	1.0102784190772802	3.939167333663378	1.644539394	1.659342644	1.010016867050991	3.9332706344597903	1.7113257	1.726371835	alphabet			Austronesian	21.0			3.939167333663378	1.0102784190772802	1.644539394	1.659342644	bible
kwf_latn																	kwf	latn	1.1333276482042098	3.932882378602673	1.610204208	1.822582341	1.1334219986314704	3.9392619419581294	1.66855884	1.888887997	alphabet							3.932882378602673	1.1333276482042098	1.610204208	1.822582341	bible
kwi_latn																	kwi	latn	1.0397379316437705	4.305964732147453	1.13978721	1.18358209	1.039007400957771	4.286201195580853	1.200471167	1.245785919	alphabet			Barbacoan	23.5			4.305964732147453	1.0397379316437705	1.13978721	1.18358209	bible
kwj_latn																	kwj	latn	1.0184978542804697	4.213650900102314	1.449998512	1.474953715	1.018568889079266	4.217477119600418	1.501656321	1.527685648	alphabet							4.213650900102314	1.0184978542804697	1.449998512	1.474953715	bible
kxf_latn																	kxf	latn	1.1440851314932268	4.513764779431341	1.155736148	1.320589244	1.144026594639518	4.512857856910776	1.160952626	1.326550115	alphabet							4.513764779431341	1.1440851314932268	1.155736148	1.320589244	bible
kxv_orya																	kxv	orya	2.671203487825024	4.726051594223305	1.094466961	2.919848689	2.6703161412302685	4.725876856556446	1.097176213	2.926254588	abugida			Dravidian	40.333333333333336			4.726051594223305	2.671203487825024	1.094466961	2.919848689	bible
kxw_latn																	kxw	latn	1.099667075685002	4.279137246780106	1.469682371	1.614118534	1.0993461238328446	4.279493053	1.494025987	1.640459995	alphabet							4.279137246780106	1.099667075685002	1.469682371	1.614118534	bible
kyb_latn																	kyb	latn	1.0137325199436884	4.1737519527310445	1.219227521	1.234408356	1.0138045565415954	4.175759056267283	1.239442961	1.255029191	alphabet							4.1737519527310445	1.0137325199436884	1.219227521	1.234408356	bible
kyc_latn																	kyc	latn	1.001069294200227	4.066526557884552	1.395441657	1.39516811	1.001267023889261	4.063075141834934	1.440517158	1.440593304	alphabet			Trans-New Guinea				4.066526557884552	1.001069294200227	1.395441657	1.39516811	bible
kyf_latn																	kyf	latn	1.1635923980963945	4.572414730348564	1.096906561	1.274738863	1.1618027666220436	4.564582535303876	1.081111504	1.25451523	alphabet							4.572414730348564	1.1635923980963945	1.096906561	1.274738863	bible
kyg_latn																	kyg	latn	1.1455512322808443	4.014194396076179	1.551015317	1.774521725	1.1435640595009595	4.009319233183982	1.608593574	1.837299133	alphabet							4.014194396076179	1.1455512322808443	1.551015317	1.774521725	bible
kyq_latn																	kyq	latn	1.1602761481260042	4.459914947361805	1.224880251	1.419402985	1.1617889449844907	4.4630440284934325	1.239040942	1.437758486	alphabet			Central Sudanic				4.459914947361805	1.1602761481260042	1.224880251	1.419402985	bible
kyu_latn																	kyu	latn	1.331266102624624	5.046716307688146	1.376817399	1.830593586	1.3324259851911335	5.040508164329458	1.361705207	1.812171245	alphabet							5.046716307688146	1.331266102624624	1.376817399	1.830593586	bible
kyz_latn																	kyz	latn	1.073424675960176	4.300696232884232	1.97363585	2.115871637	1.073206258414403	4.300898940378639	2.114157527	2.266175727	alphabet			Tupian	25.0			4.300696232884232	1.073424675960176	1.97363585	2.115871637	bible
kze_latn																	kze	latn	1.1691557031267257	4.357418062328424	1.24340839	1.451900528	1.1697937810725738	4.360049081110494	1.366585727	1.59668495	alphabet							4.357418062328424	1.1691557031267257	1.24340839	1.451900528	bible
lac_latn																	lac	latn	1.035664733537626	4.390962319607056	1.604919935	1.660058056	1.0385215598119903	4.417774503148097	1.731161355	1.79566827	alphabet			Mayan				4.390962319607056	1.035664733537626	1.604919935	1.660058056	bible
lao_laoo	2.706914388421753	1.0750510312687116	2.5486875389888115	5.611802698	5.753943701529249	5.741736947692793	5.606395525728347	0.9864293243965064	2.722946522346755	2.763576427270474	0.9864293243965064	2.722946522346755	2.763576427270474	0.9864293243965064	2.722946522346755	2.763576427270474	lao	laoo									abugida			Tai-Kadai	74.0			5.611802698	2.5486875389888115	1.0750510312687116	2.706914388421753	nllb
lat_latn																	lat	latn	1.0062584240436987	4.364035257873843	0.871039942	0.87538342	1.006546795758414	4.361286072017583	0.871980832	0.876625202	alphabet	1.2309917728957598	3.2057596290412835			1.029313233	1.267076121	4.364035257873843	1.0062584240436987	0.871039942	0.87538342	bible
lbb_latn																	lbb	latn	1.013905276	4.0074325051172375	1.17346787	1.188281411	1.0134250249829064	3.9939389060846175	1.222976233	1.237891795	alphabet							4.0074325051172375	1.013905276	1.17346787	1.188281411	bible
lbj_tibt																	lbj	tibt	2.710838408	4.375764003425267	1.210514993	3.277362803	2.7105333547317176	4.377917551720667	1.202392822	3.255173743	abugida			Sino-Tibetan	40.333333333333336			4.375764003425267	2.710838408	1.210514993	3.277362803	bible
lbk_latn																	lbk	latn	1.0140069377703027	4.170416106	1.219195481	1.234710064	1.0141785583607756	4.169679337625727	1.230566365	1.246500646	alphabet							4.170416106	1.0140069377703027	1.219195481	1.234710064	bible
lbm_deva																	lbm	deva	2.5053275013993668	4.776578828393356	0.924013118	2.312029439	2.507412967585478	4.789589679	0.90513138	2.266786056	abugida							4.776578828393356	2.5053275013993668	0.924013118	2.312029439	bible
lcm_latn																	lcm	latn	1.0113426684956703	3.910884756392037	1.179518808	1.191389911	1.0101942472410377	3.907919413965512	1.18465571	1.195281193	alphabet			Austronesian				3.910884756392037	1.0113426684956703	1.179518808	1.191389911	bible
lcp_thai																	lcp	thai	2.4759691828213657	4.597225062395752	1.154333264	2.85448104	2.476399020104285	4.598068415755338	1.175007236	2.906258282	abugida							4.597225062395752	2.4759691828213657	1.154333264	2.85448104	bible
leu_latn																	leu	latn	1.020173051113061	3.970811011615485	1.22090732	1.243962424	1.0200160076836882	3.962401588680778	1.25570868	1.27928977	alphabet			Austronesian				3.970811011615485	1.020173051113061	1.22090732	1.243962424	bible
lex_latn																	lex	latn	1.0100460092856736	4.275919864142616	1.529042904	1.542451601	1.0094731501991572	4.261411152136497	1.600754189	1.613958867	alphabet			Austronesian				4.275919864142616	1.0100460092856736	1.529042904	1.542451601	bible
lgl_latn																	lgl	latn	1.0120248741639106	3.9489750042312544	1.421297748	1.436570593	1.0120164492804795	3.9447624204946186	1.480083942	1.496052938	alphabet							3.9489750042312544	1.0120248741639106	1.421297748	1.436570593	bible
lhi_latn																	lhi	latn	1.0086689019074566	4.209147619053815	1.687989894	1.700470846	1.008498437096054	4.202291248906338	1.710553822	1.722998964	alphabet							4.209147619053815	1.0086689019074566	1.687989894	1.700470846	bible
lia_latn																	lia	latn									alphabet	1.119440914866582	2.999368212680526		24.0	0.732365531	0.81983994					
lid_latn																	lid	latn	1.012991624584729	4.217315772	1.340548383	1.356247857	1.0127446361055883	4.210659852162302	1.399302094	1.415417232	alphabet							4.217315772	1.012991624584729	1.340548383	1.356247857	bible
lif_deva																	lif	deva	2.785720938115006	4.795995913462832	1.498941543	4.170354963	2.7894847286195428	4.795498879522356	1.532644003	4.270102712	abugida			Sino-Tibetan				4.795995913462832	2.785720938115006	1.498941543	4.170354963	bible
lij_latn	1.1437590099547033	1.0301877628334128	1.120293715051504	5.1364652657125465	4.694304769438227	4.640770365730967	4.566037846497195	1.1011372156631771	1.1642595090964891	1.0580470827910136	1.1011372156631771	1.1642595090964891	1.0580470827910136	1.1011372156631771	1.1642595090964891	1.0580470827910136	lij	latn									alphabet			Indo-European	45.0			5.1364652657125465	1.120293715051504	1.0301877628334128	1.1437590099547033	nllb
lik_latn																	lik	latn	1.1837054375938183	4.507086781534788	1.155642317	1.366211058	1.1855846133881554	4.516643623736073	1.177218345	1.393999502	alphabet				45.0			4.507086781534788	1.1837054375938183	1.155642317	1.366211058	bible
lim_latn	0.997886276	0.9871749860290256	1.0126051687896915	4.664952502632332	4.564313607049415	4.518174768159345	4.473679338532459	1.034422233526144	1.0679107408174937	1.033041510512012	1.034422233526144	1.0679107408174937	1.033041510512012	1.034422233526144	1.0679107408174937	1.033041510512012	lim	latn									alphabet			Indo-European				4.664952502632332	1.0126051687896915	0.9871749860290256	0.997886276	nllb
lin_latn	1.139208007510617	1.1306093749305042	1.0081313136850814	4.375185261881279	4.301909967766031	4.279905189115579	4.188906255	1.073117120701538	1.0734951964717792	1.0012772547345263	1.073117120701538	1.0734951964717792	1.0012772547345263	1.073117120701538	1.0734951964717792	1.0012772547345263	lin	latn	1.0180916425503783	4.189184576276624	1.163274647	1.18282325	1.0180972539026911	4.180291239396004	1.173809218	1.193602788	alphabet	1.0035135662697638	2.845374158	Niger-Congo	22.0	0.953471059	0.956821143	4.375185261881279	1.0081313136850814	1.1306093749305042	1.139208007510617	nllb
lip_latn																	lip	latn	1.1546501633144233	4.524892784902485	1.131564433	1.304909602	1.1507439855374777	4.524247422379161	1.098551121	1.262618151	alphabet				33.0			4.524892784902485	1.1546501633144233	1.131564433	1.304909602	bible
lit_latn	1.0300368409499985	0.9771338309744776	1.0640668685963883	4.699134724895245	4.777228331929919	4.741787470482983	4.643205108302861	0.9884557725675946	1.0563955716118594	1.0690041614093932	0.9884557725675946	1.0563955716118594	1.0690041614093932	0.9884557725675946	1.0563955716118594	1.0690041614093932	lit	latn	1.0900667196339513	4.658585675	0.47815689	0.520564101	1.0870990076159706	4.666479244	0.348390313	0.378275499	alphabet	1.058468899521531	3.099073170685537	Indo-European	105.0	0.972454867	1.029313233	4.699134724895245	1.0640668685963883	0.9771338309744776	1.0300368409499985	nllb
llg_latn																	llg	latn	1.0248362977059202	4.132505423133541	1.527312756	1.563267125	1.0244982168035166	4.129285000674611	1.551088669	1.587160605	alphabet							4.132505423133541	1.0248362977059202	1.527312756	1.563267125	bible
llu_latn																	llu	latn	1.0030429068710345	3.874642007338557	1.457559897	1.460147197	1.003414569885391	3.880310422327478	1.525865951	1.529219502	alphabet			Austronesian				3.874642007338557	1.0030429068710345	1.457559897	1.460147197	bible
lmd_latn																	lmd	latn	1.0514992281914086	4.191060194823465	1.144561135	1.201983955	1.051136714118284	4.184872811248534	1.173117744	1.231611831	alphabet				35.0			4.191060194823465	1.0514992281914086	1.144561135	1.201983955	bible
lmo_latn	0.9431924587006828	0.92045249	1.0285986402628515	5.177120648348723	4.495322045966436	4.4749348889148495	4.569249812292483	1.0688520571826492	1.1568280667664723	1.0811660806934238	1.0688520571826492	1.1568280667664723	1.0811660806934238	1.0688520571826492	1.1568280667664723	1.0811660806934238	lmo	latn									alphabet			Indo-European				5.177120648348723	1.0285986402628515	0.92045249	0.9431924587006828	nllb
log_latn																	log	latn	1.2585823492632746	4.404167650697324	1.551951336	1.950789696	1.2605764593615645	4.406096275	1.56718554	1.973161585	alphabet			Central Sudanic	39.0			4.404167650697324	1.2585823492632746	1.551951336	1.950789696	bible
loq_latn																	loq	latn	1.122214882920904	4.448192739304358	1.03247688	1.157196407	1.123031746398761	4.444451354308072	1.043217123	1.170145274	alphabet							4.448192739304358	1.122214882920904	1.03247688	1.157196407	bible
lpi_latn																	lpi	latn									alphabet	1.0722448979591837	3.148618050748406			1.139959055	1.22231528					
lro_latn																	lro	latn	1.1339853036091545	4.402015102374226	1.141755367	1.293097301	1.1338285435947395	4.402045176086292	1.122471296	1.271146696	alphabet							4.402015102374226	1.1339853036091545	1.141755367	1.293097301	bible
ltg_latn	1.0027700050507735	0.948320924	1.0647835051809853	4.854319714966651	4.826072285811288	4.780249041751973	4.714242547	0.9813826515840888	1.0415535802548477	1.0618786234606472	0.9813826515840888	1.0415535802548477	1.0618786234606472	0.9813826515840888	1.0415535802548477	1.0618786234606472	ltg	latn									alphabet			Indo-European	55.0			4.854319714966651	1.0647835051809853	0.948320924	1.0027700050507735	nllb
ltn_latn																	ltn	latn									alphabet	1.0	2.9940657976949985		28.0	0.936627582	0.936627582					
ltz_latn	1.225348992685224	1.1744052735687942	1.0693549920148753	5.163359650549231	4.809780366700812	4.758390857325604	4.706337442120974	1.1160796994823723	1.148086801864752	1.0296881644718037	1.1160796994823723	1.148086801864752	1.0296881644718037	1.1160796994823723	1.148086801864752	1.0296881644718037	ltz	latn									alphabet			Indo-European	47.0			5.163359650549231	1.0693549920148753	1.1744052735687942	1.225348992685224	nllb
lua_latn	1.185565667976414	1.179924439112998	1.003240186055817	4.477507888319239	4.456708665	4.425590177068726	4.291588827349906	1.0720947803841656	1.0718469493962437	1.0006506345494175	1.0720947803841656	1.0718469493962437	1.0006506345494175	1.0720947803841656	1.0718469493962437	1.0006506345494175	lua	latn									alphabet			Niger-Congo				4.477507888319239	1.003240186055817	1.179924439112998	1.185565667976414	nllb
lub_latn																	lub	latn									alphabet	1.0	2.9452421605204595	Niger-Congo		1.092592593	1.092592593					
luc_latn																	luc	latn	1.5080032339402412	5.005768976703566	1.191712228	1.794834404	1.5048677190473572	5.008301402635894	1.169459364	1.757747565	alphabet				49.0			5.005768976703566	1.5080032339402412	1.191712228	1.794834404	bible
lue_latn																	lue	latn									alphabet	1.0	2.976456028524376	Niger-Congo	36.0	0.95123767	0.95123767					
lug_latn	1.217417428	1.2114232152288162	1.002011106962614	4.5513387573624335	4.439485108	4.474820216759497	4.406344607831452	1.0186270294973243	1.0297433562673202	1.0118941251040496	1.0186270294973243	1.0297433562673202	1.0118941251040496	1.0186270294973243	1.0297433562673202	1.0118941251040496	lug	latn	1.047711420011875	4.3695696129501576	1.009888845	1.056734703	1.0488635369181445	4.363637854129935	1.010653523	1.058752198	alphabet			Niger-Congo	33.0			4.5513387573624335	1.002011106962614	1.2114232152288162	1.217417428	nllb
luo_latn	1.0357451540464786	1.032701704774223	1.0034987020153725	4.535788325	4.438803932813925	4.421535615456255	4.356178128970424	1.0372425063055342	1.0389770937425256	1.002526081700273	1.0372425063055342	1.0389770937425256	1.002526081700273	1.0372425063055342	1.0389770937425256	1.002526081700273	luo	latn	1.0274588374933171	4.394144626617281	0.933213108	0.957626111	1.0272440273037542	4.394423359	0.942334287	0.966833436	alphabet			Eastern Sudanic	35.0			4.535788325	1.0034987020153725	1.032701704774223	1.0357451540464786	nllb
lus_latn	1.1688425472886843	1.1598184820084048	1.00970551	4.283499562865004	4.318013344460655	4.270200374788317	4.182197004416311	1.0919900835607754	1.0933685312593031	1.0021323931848714	1.0919900835607754	1.0933685312593031	1.0021323931848714	1.0919900835607754	1.0933685312593031	1.0021323931848714	lus	latn									alphabet			Sino-Tibetan	43.0			4.283499562865004	1.00970551	1.1598184820084048	1.1688425472886843	nllb
lux_latn																	lux	latn									alphabet	1.0312023742680676	3.211778152553672			1.160152615	1.196352131					
lvs_latn	1.206980036	1.1137221761779967	1.094016102054192	4.820152159371198	4.809642000874774	4.8067239845654735	4.718557200318365	1.0124212214762671	1.1064414122439672	1.094012024170803	1.0124212214762671	1.1064414122439672	1.094012024170803	1.0124212214762671	1.1064414122439672	1.094012024170803	lvs	latn									alphabet			Indo-European	42.0			4.820152159371198	1.094016102054192	1.1137221761779967	1.206980036	nllb
lwo_latn																	lwo	latn	1.0122568799935436	4.151228497771204	1.361159107	1.376101118	1.0123069004041858	4.159564756563766	1.37459396	1.389823567	alphabet			Eastern Sudanic	32.0			4.151228497771204	1.0122568799935436	1.361159107	1.376101118	bible
lww_latn																	lww	latn	1.0315077132353967	3.979740574037945	1.803520713	1.857994103	1.0337816399915392	3.966824001549488	1.824590744	1.883941119	alphabet			Austronesian				3.979740574037945	1.0315077132353967	1.803520713	1.857994103	bible
maa_latn																	maa	latn	1.2441599444878133	4.770372143214231	1.319237362	1.639267674	1.245372297697436	4.755338719688251	1.371281317	1.705684894	alphabet							4.770372143214231	1.2441599444878133	1.319237362	1.639267674	bible
mag_deva	2.5554038464242543	1.0538378009449978	2.516076123568812	5.154951442649863	4.961115894369723	4.926146409340741	4.924937766410422	0.9565022002551384	2.4634341402093205	2.577839382471658	0.9565022002551384	2.4634341402093205	2.577839382471658	0.9565022002551384	2.4634341402093205	2.577839382471658	mag	deva									abugida			Indo-European	50.0			5.154951442649863	2.516076123568812	1.0538378009449978	2.5554038464242543	nllb
mai_deva	2.3898097104159657	0.9724896651255922	2.5338759815666063	5.215409134	5.036025147874688	5.013921888710509	5.001957954315354	0.9767062174551202	2.528748424836864	2.5911431472889825	0.9767062174551202	2.528748424836864	2.5911431472889825	0.9767062174551202	2.528748424836864	2.5911431472889825	mai	deva	2.544575896976394	4.974906317539361	1.029302654	2.61582821	2.548423337938573	4.977643565253726	1.059193388	2.695999936	abugida			Indo-European	46.5			5.215409134	2.5338759815666063	0.9724896651255922	2.3898097104159657	nllb
maj_latn																	maj	latn	1.1600081517847636	4.500160621217071	1.246497939	1.444120134	1.1611597901070103	4.499036981967398	1.285586788	1.490961509	alphabet							4.500160621217071	1.1600081517847636	1.246497939	1.444120134	bible
mal_mlym	2.8848685273912205	1.105659769	2.6942386231366697	5.248196866186081	5.125899303980352	5.0892403443413095	5.055348136812615	1.127477628	3.1014165857766423	2.755509765	1.127477628	3.1014165857766423	2.755509765	1.127477628	3.1014165857766423	2.755509765	mal	mlym	2.727470566522264	4.911994221	1.010600585	2.752899362	2.7331368198457264	4.9159816743774645	1.003787026	2.740160452	abugida			Dravidian	48.0			5.248196866186081	2.6942386231366697	1.105659769	2.8848685273912205	nllb
mam_latn																	mam	latn	1.0069466090751211	4.468308415151049	1.336245901	1.34382757	1.0063059028576269	4.463731540778815	1.328610941	1.335367763	alphabet	1.0	2.9743895320176708	Mayan	43.0	0.962869905	0.962869905	4.468308415151049	1.0069466090751211	1.336245901	1.34382757	bible
mao_latn																	mao	latn									alphabet	1.0239873274496492	2.9198806185979937			0.822445561	0.842173832					
maq_latn																	maq	latn	1.0570830790689565	4.352711969919604	1.575120664	1.662928847	1.053750494877677	4.350459014612948	1.482560383	1.560354312	alphabet			Oto-Manguean	35.5			4.352711969919604	1.0570830790689565	1.575120664	1.662928847	bible
mar_deva	2.4793565269429387	0.9783543733202772	2.6214667630233253	5.110716984892519	5.046746342071488	5.036336586858031	5.003716530127713	1.0030664395158662	2.674156259043234	2.671094978356659	1.0030664395158662	2.674156259043234	2.671094978356659	1.0030664395158662	2.674156259043234	2.671094978356659	mar	deva	2.620902016336743	4.828261032980565	0.995173438	2.604955315	2.623865416558424	4.830950944598636	1.021363329	2.676670173	abugida			Indo-European	55.0			5.110716984892519	2.6214667630233253	0.9783543733202772	2.4793565269429387	nllb
mau_latn																	mau	latn	1.3092049689658247	4.526290381484398	1.308570409	1.711021462	1.3133477942998013	4.508341947689456	1.330709484	1.745565076	alphabet			Oto-Manguean				4.526290381484398	1.3092049689658247	1.308570409	1.711021462	bible
mav_latn																	mav	latn	1.0388734417766656	4.195540977882214	2.319436466	2.406555279	1.0308881061620243	4.167972888103392	2.474479786	2.547818475	alphabet				27.0			4.195540977882214	1.0388734417766656	2.319436466	2.406555279	bible
maz_latn																	maz	latn	1.0972717472427234	4.696612660400939	1.407481743	1.542437887	1.0930117766987686	4.672076720795261	1.498609012	1.636011018	alphabet	1.0416616496086697	3.192917324075825		61.5	0.77284571	0.805043737	4.696612660400939	1.0972717472427234	1.407481743	1.542437887	bible
mbc_latn																	mbc	latn	1.1233332963417135	4.2491651067837735	1.649782473	1.850913122	1.1199777258046553	4.232287126169419	1.804867655	2.018960353	alphabet			Cariban	22.0			4.2491651067837735	1.1233332963417135	1.649782473	1.850913122	bible
mbd_latn																	mbd	latn	1.0258299271947549	4.196883878662982	1.47928057	1.515572215	1.025273534269199	4.183387920887359	1.557906924	1.595343832	alphabet							4.196883878662982	1.0258299271947549	1.47928057	1.515572215	bible
mbf_latn																	mbf	latn									alphabet	1.0000646997929608	2.565755950031204			1.438302624	1.438395682					
mbh_latn																	mbh	latn	1.012814331373241	4.053087976441084	1.381241175	1.397172636	1.012872102193899	4.054059783047281	1.396688965	1.412951824	alphabet							4.053087976441084	1.012814331373241	1.381241175	1.397172636	bible
mbi_latn																	mbi	latn	1.030557956456737	4.157708813546547	1.5674952	1.613352838	1.0312530291358226	4.154215570639609	1.576021934	1.623306538	alphabet							4.157708813546547	1.030557956456737	1.5674952	1.613352838	bible
mbj_latn																	mbj	latn	1.137000510660028	4.590164211624061	1.434099923	1.628511348	1.135211312717198	4.572144937	1.506199145	1.707780892	alphabet			Nadahup	34.0			4.590164211624061	1.137000510660028	1.434099923	1.628511348	bible
mbl_latn																	mbl	latn	1.1283610497584298	4.4683043519348296	1.221628215	1.37669539	1.1309885222763707	4.467386001246794	1.207699482	1.364237932	alphabet			Macro-Ge	20.0			4.4683043519348296	1.1283610497584298	1.221628215	1.37669539	bible
mbs_latn																	mbs	latn	1.026761995454229	4.217328114969619	1.348231062	1.382562684	1.026575594745492	4.213899087	1.379619207	1.414565984	alphabet							4.217328114969619	1.026761995454229	1.348231062	1.382562684	bible
mbt_latn																	mbt	latn	1.0121401900372688	4.144703365768059	1.295067936	1.309133506	1.0121482750183508	4.141848808857616	1.314443765	1.328798696	alphabet			Austronesian				4.144703365768059	1.0121401900372688	1.295067936	1.309133506	bible
mca_latn																	mca	latn	1.0398891673046666	4.327028198120223	1.467711926	1.524328587	1.0404052290378485	4.318223016122225	1.503200077	1.562040747	alphabet			Matacoan	32.0			4.327028198120223	1.0398891673046666	1.467711926	1.524328587	bible
mcb_latn																	mcb	latn	1.011651254836139	3.976841211656493	1.542103685	1.558099243	1.0119395590785236	3.971129962075888	1.622953719	1.640339536	alphabet			Arawakan	27.0			3.976841211656493	1.011651254836139	1.542103685	1.558099243	bible
mcd_latn																	mcd	latn	1.019639594228467	4.060724207122864	1.452866071	1.479527325	1.0173309150661147	4.032141897415435	1.556033512	1.581081407	alphabet	1.0008359207069502	2.748673584734277	Panoan	45.0	0.779266704	0.779918109	4.060724207122864	1.019639594228467	1.452866071	1.479527325	bible
mcf_latn																	mcf	latn	1.0441121209070297	4.307536133409351	1.613895646	1.682958104	1.047134407696483	4.316064936	1.718296723	1.797105756	alphabet	1.0256017397321209	2.963602623	Panoan	21.0	1.882840127	1.931044109	4.307536133409351	1.0441121209070297	1.613895646	1.682958104	bible
mco_latn																	mco	latn	1.1206542685180296	4.653849567765056	1.387120472	1.552517657	1.1176167338231808	4.6532022448016646	1.356897051	1.514651912	alphabet			Mixe-Zoque				4.653849567765056	1.1206542685180296	1.387120472	1.552517657	bible
mcp_latn																	mcp	latn	1.3364695403700173	4.857911779093235	1.135688409	1.515894494	1.3374235718758576	4.876286565949632	1.142757212	1.526497113	alphabet			Niger-Congo	55.0			4.857911779093235	1.3364695403700173	1.135688409	1.515894494	bible
mcq_latn																	mcq	latn	1.120320157586833	4.084017650260528	1.157152763	1.294742977	1.1235259567162157	4.072603295039596	1.245706429	1.397886334	alphabet							4.084017650260528	1.120320157586833	1.157152763	1.294742977	bible
mcr_latn																	mcr	latn	1.2177903076848295	4.282487737914372	1.412473081	1.717921876	1.2202561180747735	4.255353951332517	1.481764384	1.805939465	alphabet			Trans-New Guinea				4.282487737914372	1.2177903076848295	1.412473081	1.717921876	bible
mcu_latn																	mcu	latn	1.2675440501527455	4.879759089702367	1.106477296	1.400735983	1.2674844233948697	4.882691651583734	1.113667063	1.409843965	alphabet				33.333333333333336			4.879759089702367	1.2675440501527455	1.106477296	1.400735983	bible
mdm_latn																	mdm	latn	1.130743888885887	4.449438439773319	1.270552938	1.43485406	1.129526343410181	4.4461947597368425	1.317611681	1.486472379	alphabet			Niger-Congo	46.0			4.449438439773319	1.130743888885887	1.270552938	1.43485406	bible
